subject	session	acquisition	scan	run	tr_ms	water_fat_shift_px	epi_factor	scan_resolution	fov_ap_fh_rl_mm	n_dynamics	n_slices	technique	scan_mode	slice_thickness_mm	slice_gap_mm	te_ms	flip_angle_deg	turbo_factor
27	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
27	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
27	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
28	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
28	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
28	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
28	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
28	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
29	1	3	bold	1.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	4	bold	2.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	5	bold	3.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	6	bold	4.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
29	1	8	bold	5.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	9	bold	6.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	10	bold	7.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	1	11	bold	8.0	2292.30	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
29	2	3	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	4	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	5	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	6	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
29	2	8	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	9	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	10	bold	7.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
29	2	11	bold	8.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
30	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
30	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
30	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
30	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
30	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
31	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
31	1	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
31	1	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	1	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
31	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
31	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
31	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
32	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
32	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
32	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
32	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
32	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	3	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
33	1	4	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	5	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	6	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	7	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
33	1	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	1	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
33	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
33	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
33	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
34	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
34	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
34	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
34	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
34	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
35	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
35	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	3	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
35	2	4	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	5	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	6	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	7	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
35	2	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
35	2	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
36	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
36	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	3	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
36	2	4	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	5	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	6	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	7	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	8	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
36	2	9	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
36	2	10	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
